trajectory_key,case,Id,row_count,start_time,end_time,duration_hours,missing_count,infinite_count,duplicate_timestamp_count,invalid_interval_count,min_interval_hours,max_interval_hours
case6::44,case6,44,2649,0.0,132.4,132.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::45,case6,45,2691,0.0,134.5,134.5,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::46,case6,46,2628,0.0,131.35,131.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::47,case6,47,2641,0.0,132.0,132.0,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::48,case6,48,2726,0.0,136.25,136.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::49,case6,49,2683,0.0,134.1,134.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::50,case6,50,2668,0.0,133.35,133.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::51,case6,51,2612,0.0,130.55,130.55,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::52,case6,52,2584,0.0,129.15,129.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::53,case6,53,2688,0.0,134.35,134.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::54,case6,54,2688,0.0,134.35,134.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::55,case6,55,2689,0.0,134.4,134.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::56,case6,56,2704,0.0,135.15,135.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::57,case6,57,2760,0.0,137.95,137.95,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::58,case6,58,2581,0.0,129.0,129.0,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::59,case6,59,2572,0.0,128.55,128.55,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::60,case6,60,2648,0.0,132.35,132.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::61,case6,61,2712,0.0,135.55,135.55,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::62,case6,62,2715,0.0,135.7,135.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::63,case6,63,2754,0.0,137.65,137.65,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::64,case6,64,2587,0.0,129.3,129.3,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::65,case6,65,2579,0.0,128.9,128.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::66,case6,66,2666,0.0,133.25,133.25,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::67,case6,67,2654,0.0,132.65,132.65,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::68,case6,68,2694,0.0,134.65,134.65,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::69,case6,69,2665,0.0,133.2,133.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::70,case6,70,2589,0.0,129.4,129.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::71,case6,71,2611,0.0,130.5,130.5,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::72,case6,72,2712,0.0,135.55,135.55,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::73,case6,73,2648,0.0,132.35,132.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::74,case6,74,2630,0.0,131.45,131.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::75,case6,75,2638,0.0,131.85,131.85,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::76,case6,76,2700,0.0,134.95,134.95,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::77,case6,77,2563,0.0,128.1,128.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::78,case6,78,2645,0.0,132.2,132.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::79,case6,79,2600,0.0,129.95,129.95,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::80,case6,80,2644,0.0,132.15,132.15,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::81,case6,81,2635,0.0,131.7,131.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::82,case6,82,2638,0.0,131.85,131.85,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::83,case6,83,2710,0.0,135.45,135.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::84,case6,84,2603,0.0,130.1,130.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::85,case6,85,2749,0.0,137.4,137.4,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::86,case6,86,2695,0.0,134.7,134.7,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::87,case6,87,2727,0.0,136.3,136.3,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::88,case6,88,2593,0.0,129.6,129.6,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::89,case6,89,2759,0.0,137.9,137.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::90,case6,90,2737,0.0,136.8,136.8,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::91,case6,91,2591,0.0,129.5,129.5,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::92,case6,92,2642,0.0,132.05,132.05,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::93,case6,93,2725,0.0,136.2,136.2,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::94,case6,94,2623,0.0,131.1,131.1,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::95,case6,95,2577,0.0,128.8,128.8,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::96,case6,96,2588,0.0,129.35,129.35,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::97,case6,97,2658,0.0,132.85,132.85,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::98,case6,98,2659,0.0,132.9,132.9,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::99,case6,99,2570,0.0,128.45,128.45,0,0,0,0,0.04999999999998295,0.05000000000001137
case6::100,case6,100,2671,0.0,133.5,133.5,0,0,0,0,0.04999999999998295,0.05000000000001137
